h2,ch4,c2h2,c2h4,c2h6
7.96,9.735,2.884,22.896,20.802
0.914,30.393,1.344,1.869,13.973
0.145,38.962,8.511,16.236,0.903
16.48,8.617,0.047,2.774,17.463
11.37,8.946,0.965,1.051,8.703
0.534,15.118,3.946,11.698,4.525
1.75,6.381,0.779,3.038,13.156
3.582,24.552,4.781,3.784,27.846
25.43,0.611,1.496,15.479,3.3
1.247,15.423,11.833,27.687,3.161
19.835,5.336,9.812,3.156,4.941
4.58,0.692,12.091,3.402,14.001
3.055,21.107,6.153,16.629,4.689
3.464,7.53,51.475,0.799,4.629
0.566,25.915,5.456,3.482,34.153
6.825,9.997,4.353,2.561,2.71
3.345,39.096,0.003,9.673,2.371
8.718,2.431,11.192,5.963,13.149
6.92,22.216,7.924,10.224,6.281
3.027,10.373,6.681,11.97,5.338
7.146,14.837,2.271,3.232,2.82
8.111,4.698,2.264,10.048,9.917
29.985,31.993,20.188,16.382,33.15
25.019,5.604,14.692,0.845,8.224
6.75,29.275,8.688,7.56,3.764
10.876,4.275,5.517,16.782,12.721
0.083,15.27,5.563,9.294,33.481
3.134,12.116,2.537,3.15,2.645
1.616,22.937,8.073,0.844,3.412
6.503,2.4,1.284,16.603,12.102
3.828,26.629,6.829,0.867,0.316
4.124,44.916,9.991,5.671,17.828
0.142,2.283,1.353,7.645,1.253
6.731,5.317,3.006,15.305,0.286
8.332,16.787,6.813,5.061,2.127
10.082,7.48,0.963,23.451,1.546
2.069,12.2,1.879,12.051,0.363
8.043,33.011,5.207,6.664,12.108
26.843,16.699,0.025,8.609,2.582
7.73,17.949,14.97,19.667,10.021
11.855,14.385,0.25,16.579,1.509
5.947,0.286,16.581,1.778,4.802
5.52,26.872,13.455,26.48,22.457
15.446,21.854,6.519,11.566,8.811
11.528,12.18,16.141,0.621,9.127
0.418,6.03,10.531,4.131,21.793
0.798,25.62,5.56,16.745,3.465
0.846,25.292,4.82,1.015,12.211
5.77,0.386,9.272,2.667,2.01
0.749,53.771,14.288,21.857,3.148
2.226,7.904,5.769,7.164,29.607
4.739,11.631,12.926,8.737,17.216
11.388,16.149,7.146,3.654,6.34
14.738,1.108,16.755,12.263,21.707
5.38,23.222,4.438,3.446,18.151
2.515,10.831,3.037,19.757,5.494
3.826,15.78,1.884,3.7,0.823
6.287,23.355,5.145,4.889,3.195
4.627,19.894,4.652,39.864,1.557
0.5,7.48,6.384,26.598,3.413
1.374,8.97,14.383,4.119,25.029
5.936,13.531,2.495,12.317,0.958
5.321,8.906,0.064,0.193,1.312
0.314,18.232,1.989,2.624,8.538
4.429,13.566,0.192,1.522,20.669
12.368,23.496,2.613,15.32,0.899
7.188,18.884,2.216,3.715,4.462
3.992,24.876,9.385,25.014,5.321
20.268,23.791,3.57,2.276,5.469
7.696,7.06,59.574,2.385,3.495
8.471,0.314,18.418,2.315,2.655
0.666,18.409,14.289,31.056,1.778
42.173,1.26,2.286,3.775,2.6
6.961,16.422,7.849,2.279,11.886
8.337,12.131,3.087,9.268,9.204
3.03,0.905,14.94,1.161,3.161
11.306,16.822,13.495,3.776,21.488
3.289,5.595,3.442,27.065,1.648
11.197,1.588,12.48,8.546,15.734
3.563,34.939,7.093,3.463,15.381
10.854,20.423,8.583,11.144,8.548
0.956,17.712,0.126,27.81,16.707
10.197,28.741,1.39,1.519,1.189
4.307,10.643,9.357,5.517,5.183
19.362,48.602,10.074,2.108,10.993
18.627,6.601,0.744,10.567,4.504
4.702,5.539,0.706,0.851,17.843
0.724,3.698,0.785,12.055,11.892
2.045,12.641,8.583,13.599,40.241
1.037,48.279,0.427,9.5,2.656
9.693,17.975,1.956,0.122,18.07
0.809,39.274,4.664,7.737,8.204
5.574,1.13,5.838,0.35,1.833
2.211,23.04,5.132,3.992,4.913
8.886,11.523,1.841,5.215,3.302
4.599,18.714,4.147,21.011,13.671
2.639,32.632,7.199,9.529,27.871
9.945,36.451,11.547,3.987,45.1
6.77,14.222,5.574,10.775,2.814
5.368,25.727,0.627,6.147,2.674
11.609,0.262,0.022,46.341,6.547
10.675,20.98,7.948,7.753,8.823
20.533,6.157,0.78,3.715,10.515
10.896,14.059,0.179,22.301,3.076
6.962,14.55,8.97,1.328,13.685
0.046,8.373,0.031,0.193,1.796
7.878,0.645,17.008,0.17,5.51
8.411,24.646,11.06,4.044,29.134
0.758,2.14,1.95,9.138,2.7
27.264,5.092,4.947,4.619,4.615
3.091,14.134,0.425,30.109,18.065
30.002,9.903,0.968,7.347,3.731
21.701,36.128,1.287,17.796,0.397
13.945,14.199,1.699,3.598,6.334
3.111,11.119,14.333,1082.516,5.723
0.316,0.305,0.256,7.973,25.487
5.03,7.753,2.194,5.295,5.969
1.617,5.81,2.545,12.69,7.409
23.67,3.128,0.338,30.589,3.709
13.865,12.461,4.611,14.598,19.945
10.841,20.538,1.065,33.032,13.792
5.266,15.107,15.556,0.633,5.87
24.405,24.147,2.852,32.17,48.347
13.262,31.169,6.642,6.87,9.246
4.639,9.652,0.723,12.348,6.716
25.627,6.07,11.943,4.458,2.178
1.703,21.322,21.919,2.637,18.275
3.644,47.15,10.573,11.898,2.615
3.617,18.587,23.847,2.085,7.874
8.843,2.674,2.703,1.745,1.234
14.633,19.873,8.842,4811.155,7.348
18.114,3.132,11.655,8880.95,4.651
4.068,20.33,0.85,0.562,30.2
8.162,11.9,0.969,1.739,6.978
0.416,5.452,13.402,3.28,15.861
0.36,13.194,8.715,11.836,6.239
9.191,10.566,3.523,11.405,6.604
0.474,9.845,10.48,4.897,20.922
6.877,11.202,0.299,2.206,3.721
22.849,7.423,15.923,5.549,15.094
4.425,18.974,10.264,8.5,14.019
2.782,7.665,6.62,4.645,11.906
12.661,7.574,25.048,1.417,1.584
22.346,7.551,0.363,4.513,3.834
13.885,33.613,13.179,25.28,2.167
1771.017,7.088,1.63,2.396,16.945
38.205,7.2,5.882,5.249,1.445
0.601,26.434,1.331,15.713,3.763
7.692,35.574,11.911,6.954,8.161
0.74,2.927,0.99,23.651,11.554
28.144,2.208,11.072,13.912,13.897
11.734,33.74,15.365,48.112,3.995
6.351,25.674,2.856,6.146,17.178
2.079,30.651,1.188,13.998,1.294
13.556,14.433,2.538,4.811,12.235
0.974,1.983,1.367,9.798,22.693
3.518,0.789,0.445,2454.634,2.184
2.147,23.667,9.696,4.489,8.223
8.577,10.091,6.445,4.461,5.072
7.687,0.377,25.946,0.994,24.872
7.057,33.492,9.873,2.857,2.271
0.385,5.954,1.31,8.24,0.771
19.275,2.224,1.637,3.22,1.531
22.516,6.536,0.887,3.026,33.622
20.975,2.443,13.105,1.731,6.55
5.59,22.604,0.677,7.369,9.698
7.653,18.616,13.313,27.149,15.4
20.297,3.721,4.054,18.877,8.103
5.337,12.851,8.601,1.847,3.299
30.104,1.197,1.061,1.165,4.478
13.682,17.11,5.697,19.402,9.738
3.733,45.662,4.639,16.406,22.579
1.732,0.268,47.263,11.927,14.073
8.497,1.584,0.486,20.294,6.511
10.188,16.947,13.148,2.9,6.416
1.594,2.875,3.14,17.432,14.48
11.555,22.555,23.947,5.201,17.621
5.99,17.151,3.894,10.572,10.218
42.013,15.189,22.69,1.85,9.73
1.22,10.437,3.078,8.554,3.002
0.982,31.676,22.616,4.759,24.867
1.832,12.013,16.963,1.949,27.051
12.554,8.367,0.737,33.227,2.554
0.227,11.24,0.423,2.974,1.066
0.815,39.15,30.585,0.576,21.516
1.011,14.999,1.604,1.447,10.248
2.227,0.858,22.782,0.603,6.587
4.415,46.499,44.792,5.144,12.639
5.661,0.68,4.361,0.858,1.487
4.233,13.725,2.37,39.231,2.466
0.585,31.441,2.128,1.386,7.592
3.682,10.289,3.572,11.445,18.784
11.058,15.246,17.452,12.047,28.402
0.807,14.176,3.512,3.351,0.244
6.767,45.946,3.481,18.09,28.716
11.192,6.66,4.415,46.896,1.53
6.555,28.173,12.696,5.816,4.192
33.446,3.7,0.304,4.8,5.739
7.124,19.741,2.842,3.464,3.873
8.271,14.532,14.002,7.847,9.422
0.968,10.829,7.275,30.068,6.991
1.55,6.244,5.632,17.151,4.054
1.725,4.971,3.053,28.293,0.974
21.824,21.401,1.756,9.951,0.849
10.883,8.462,52.379,10.73,1.488
2.976,6.604,0.714,0.963,24.379
4.368,13.697,3.404,8.876,5.542
3.41,1.408,34.042,3.918,2.43
11.911,22.231,25.45,6.049,40.828
4.788,5.482,3.009,5.586,9.916
5.63,11.669,5.023,4.432,2.195
14.639,33.734,1.191,5.906,6.872
12.126,1.421,17.668,2.872,0.589
0.129,17.801,5.117,16.062,0.42
0.534,8.001,3.478,6.7,0.364
4.217,3.326,1.528,6.375,5.597
21.357,1.293,50.977,5.139,0.631
3.132,21.557,1.648,17.909,2.663
1.897,24.252,12.314,24.15,5.602
26.931,2.208,0.795,2.432,4.748
2.609,17.582,14.43,2.511,4.269
2.37,12.162,4.85,3.117,12.026
9.045,25.716,1.986,34.051,12.637
8.707,9.983,0.203,3.931,3.866
36.192,24.794,8701.369,23.182,10.799
13.748,8.477,0.924,3.232,22.648
41.26,25.842,0.447,24.006,4.915
4.65,9.35,5.512,12.717,2.973
10.84,1767.289,21.262,13.404,13.696
13.676,5.625,0.932,12.617,3.569
6.296,6.036,31.075,1.711,0.415
19.009,10.758,8.968,1952.644,10.814
1.267,12.412,2.047,4.062,1.647
6.523,10.7,3.346,17.547,1.145
3.824,5.462,2.559,7.03,14.299
0.12,28.647,2.378,6.531,7.489
21.886,6.639,3.78,4.438,0.739
8.605,0.592,36.044,2.661,2.811
9657.834,19.695,13.731,1.598,0.164
14.313,1.733,0.452,12.354,24.911
10.805,17.27,0.592,4.912,0.226
0.824,0.466,3358.087,16.057,17.406
7.885,7.795,12.703,11.493,19.041
4.753,11.442,0.218,6.222,7.38
7.279,4.623,0.808,15.515,8.094
1.357,5.076,4.078,15.433,9.847
13.081,0.646,4.583,4.306,4.065
3.567,4.872,0.935,6.532,11.443
0.012,29.389,4.23,6.204,9.869
4.643,16.573,1.192,38.117,30.925
38.236,8.016,21.857,7.839,16.592
3.137,11.596,3.708,1.665,6.91
0.788,11.585,8.333,22.396,1.497
10.1,27.133,9.457,20.68,1.309
7.385,7.124,2.838,43.729,10.307
4.015,0.57,14.42,0.555,1.413
0.015,2.103,2.26,12.57,6.263
30.058,1486.511,1.404,19.918,4.738
2.373,4.996,1.639,2.448,0.892
9.92,2.047,14.833,0.61,0.419
2.4,23.298,4.807,10.672,13.881
1.246,7.667,7.807,17.075,14.897
12.066,8.535,32.82,11.038,33.992
15.164,3970.082,11.672,1.322,11.346
0.112,10.793,2.564,24.797,8.854
4.652,0.5,0.966,28.337,10.277
2.013,23.653,7.677,18.132,7.326
10.274,13.324,25.004,0.474,14.445
9.704,34.503,1.087,6.337,0.904
15.125,23.427,4.121,7.075,7.304
1.91,10.615,11.754,2.244,4.021
16.203,13.478,17.552,18.54,27.608
2.899,29.039,3.073,5.128,7.318
11.614,4.079,8.925,0.873,2.129
3.331,6.478,0.148,28.721,8.8
12.083,13.821,7.777,9.848,13.461
10.392,4.785,14.247,2.651,1.517
0.015,9.812,0.031,7.747,8.744
3.461,14.527,5.157,9.073,9.662
6.264,32.101,6.947,13.59,7.896
0.226,5.418,4.21,1.238,10.053
19.889,19.367,1.495,5.789,3.966
1.583,2.174,3.724,5.537,14.095
6.884,19.007,1.067,9.499,5.444
5.314,15.992,3.088,2.143,7.283
2.41,22.72,12.728,32.221,6.908
4.309,19.291,1.684,6.035,1.132
7.808,14.265,2.36,7.737,0.092
1.006,12.103,8.18,27.404,6.027
3.608,18.015,3.158,12.899,20.224
1.648,14.746,7.781,0.936,7.103
2.297,11.835,1.041,6.163,13.487
1.203,1.864,13.857,2711.77,18.034
9.969,41.118,13.413,10.252,13.693
3.442,58.874,13.203,18.158,0.198
2.89,5.92,2.596,9.87,5.099
7.474,22.983,9.392,26.906,14.339
1.764,3.81,0.997,10.006,4.556
0.07,4.509,2.439,11.706,4.6
13.943,0.102,0.663,20.309,0.939
0.248,0.373,42.208,4.431,6.251
20.664,42.719,11.261,30.3,1.142
9.871,6.327,8.407,7.754,8.754
16.506,2.401,0.934,12.664,9.396
1.924,1.792,3.352,6.997,15.427
24.198,6.436,0.721,9.71,4.571
4.976,28.283,2.09,10.149,2.038
7.07,14.777,5.714,2.106,1.453
5.393,49.199,24.938,9.738,49.771
1.781,11.362,9.224,7.632,5.133
5.219,44.581,6.907,10.772,30.671
7.527,1.948,32.205,5.129,6.765
6.269,20.25,3.98,21.501,0.675
2.359,11.016,10.275,23.716,2.337
7.116,0.696,28.299,4.534,4.217
0.335,3.821,7.298,2.28,8.598
22.551,1.67,0.078,2.079,7.188
10.799,13.109,6.235,11.816,17.332
2.218,6.092,0.668,36.035,4.526
12.888,11.458,6.093,9.372,10.388
20.442,3.298,6.109,17.526,9.728
8.866,22.376,22.076,1.19,30.408
10.82,21.403,2.129,0.437,2.052
10.356,15.904,1.818,1.596,3.613
7.719,49.396,0.084,7.061,29.076
6.249,4.516,0.989,10.278,7.157
8.054,22.745,7.027,3.937,14.314
4.511,25.591,9.88,35.182,2.004
20.024,6.314,0.217,1.68,6.364
1.741,13.197,4.299,12.142,12.628
19.92,1.011,0.806,6.472,5.853
10.833,34.781,5.107,0.081,6.947
12.821,15.394,5.111,4.635,3.448
3.656,34.28,0.84,7.491,63.762
0.865,2.055,0.405,53.567,3.239
1.417,0.25,22.002,5.821,3.16
10.263,22.64,18.318,6466.178,2.244
3.232,14.473,0.28,1.568,2.156
2.112,12.796,2.763,6.681,5.289
39.209,36.413,3.745,16.703,1.758
4.663,14.277,8.131,3.351,12.726
9.71,3.839,2.237,16.29,8.222
55.953,1.256,38.567,8.039,14.523
2.48,7.442,4.583,3.58,20.334
0.326,17.289,3.668,31.077,8.801
9.647,3.985,11.465,0.225,7.645
32.857,11.305,9.49,8944.357,3.57
5.446,43.121,3.373,1.654,8.578
4.273,9.933,0.795,3.673,22.507
5.788,1.714,1.598,26.166,27.543
2.882,27.893,18.323,5.583,12.29
5.743,3.146,0.857,8.76,4.893
2.822,42.206,28.581,16.901,18.87
19.581,1.057,1.668,10.671,2.499
10.502,2.745,40.389,1.347,6.64
6.178,20.852,10.604,5.586,4.793
3.149,20.419,1.049,0.112,5.738
14.936,37.602,0.571,2.696,37.39
17.087,53.059,2.417,0.316,3.117
1.693,4.696,3.766,10.728,3.65
2.215,9.065,1.252,8.609,11.49
1.372,2.016,44.085,1.006,1.153
12.312,23.034,16.186,9.177,20.19
16.807,3.928,2.064,3.816,1.304
26.288,7.75,4.957,8.604,4.088
2.441,23.494,24.536,0.273,21.009
1.74,5.52,5.635,1.77,3.189
1.241,12.641,8.819,5.093,12.904
3.87,15.044,17.164,0.121,10.874
0.034,1.251,1.258,23.899,0.241
16.684,22.007,5.59,19.344,5.657
1.097,33.133,1.322,22.708,5.908
0.832,3.498,0.746,21.183,7.864
5.707,25.462,1.64,2.48,10.465
26.474,28.66,14.881,15.209,10.166
3.13,1.454,0.431,0.318,20.65
20.703,6.849,0.854,3.841,0.271
7.996,3.965,0.13,12.418,8.834
2.904,36.571,11.237,4.46,8.032
47.787,2.05,21.951,11.083,8.549
0.496,8.161,0.749,5.334,14.145
6.079,1.97,0.987,11.834,7.315
7.345,21.829,2.689,19.453,14.195
4.754,19.131,8.587,16.5,15.951
33.401,2.712,4.575,1.305,2.842
35.772,3.7,0.035,29.289,8.335
2.478,21.144,0.978,4.685,52.838
7.669,1.352,38.201,10.073,2.417
3.835,8.156,1.186,3.373,16.659
3.877,3429.804,3.417,13.821,0.389
2.639,10.225,3.864,21.826,3.059
60.914,12.321,0.375,3.004,63.444
1.229,16.585,2.003,15.205,19.565
2.815,20.013,16.13,12.004,17.319
16.078,13.867,6.355,19.507,0.324
11.759,26.021,0.484,0.173,1.626
41.913,3.866,9.403,3029.034,9.64
2.76,1.03,7.584,20.467,44.502
13.103,31.405,1.414,2.983,3.13
5862.472,28.557,11.534,4.299,3.57
7.144,17.365,3.193,10.341,8.699
0.373,2.229,0.275,7.131,5.801
6.405,11.469,54.281,1.716,3.619
5.552,17.154,3.504,12.125,6.021
2.297,3.145,3.54,2.278,4.241
6.884,2.611,7.297,2.755,6.681
28.359,12.653,0.54,1.761,34.685
15.523,23.683,12.476,5.327,6.174
22.196,34.26,11.29,1.558,10.438
3.975,2.4,0.185,7.874,5.549
16.013,3.887,0.623,21.99,7.442
5.01,21.904,3.653,5.83,3.673
5.754,3276.901,24.841,10.316,6.467
16.287,39.943,3.51,45.771,21.916
3.251,23.439,12.41,2.965,19.635
21.56,7.366,1.503,31.391,1.269
1.985,13.379,5.925,17.873,25.894
6.303,30.005,2.284,25.525,17.386
8.509,6.707,1.112,14.324,2.382
33.257,5.419,7.384,3.501,3.368
7.113,26.209,13.817,0.634,17.914
2.845,30.702,8.753,2.747,0.043
4.761,14.588,0.174,3.084,4.005
5.133,1.028,5.372,0.432,4.387
4.692,32.528,5.766,0.562,0.758
0.167,10.33,12.92,1.847,11.264
15.633,4.409,0.493,7.151,11.309
3.976,11.683,0.442,21.298,12.025
3.016,3.08,9.532,15.454,26.087
14.711,0.14,34.008,0.862,11.672
2.635,29.243,4.267,1.012,3.723
0.442,9.348,0.828,9.383,1.977
0.273,36.103,0.977,3.577,3.948
0.032,1.022,0.785,15.772,26.52
3.532,11.052,1.037,8.726,1.915
32.821,1.71,0.2,8.607,4.537
0.655,7.938,5.334,34.575,1.135
0.358,19.64,5.081,3.896,6.799
0.085,0.388,13.904,4.499,1.318
23.711,14.404,6.049,20.265,9.487
5.161,12.196,11.338,22.91,7.881
2.906,20.893,7.213,12.517,20.335
19.237,3.969,11.544,0.518,4.057
7.395,2.654,0.685,2.145,10.649
17.276,24.327,4.05,14.86,1.936
15.198,19.287,7.29,10.043,14.556
3.106,4.231,4.068,19.247,6.613
7.736,35.264,5.575,4.316,11.109
2.186,18.972,19.122,2.634,4.648
2.928,14.95,1.516,13.279,12.437
0.191,5.361,9.802,3.614,7.374
3.045,5.175,2.823,13.815,9.482
0.597,2.7,3.309,1.58,7.671
3.596,1.42,1.044,14.032,19.337
6.696,13.138,3.207,5.03,30.545
5.486,28.415,0.896,15.233,7.564
0.765,17.462,7.258,0.864,10.561
0.04,8.175,6.508,2.52,3.634
5.811,13.494,8.957,4.53,3.55
11.544,36.695,4.125,13.758,0.862
3.505,7.26,18.989,6.107,19.065
0.766,39.839,0.901,12.314,12.232
5.117,3.228,0.492,11.163,13.298
4.82,3.837,2.523,3.353,3.63
4.219,0.874,27.618,2.66,4.477
3.287,15.923,1.94,42.87,25.323
7.172,22.395,2.062,6.377,7.533
3.43,35.634,4.658,2.046,24.212
11.08,2.06,15.812,4.426,2.691
4.655,32.981,16.536,23.853,1.164
28.036,10.698,26.115,0.85,0.708
0.304,1.695,2.008,3.049,2.486
2.36,8.846,8.95,1.692,12.088
3.472,9.714,15.032,0.871,24.059
3.806,5.723,11.67,10.777,27.061
0.296,11.556,0.802,13.803,2.171
13.233,6.263,0.393,13.92,1.293
15.141,19.349,0.384,8.2,5.065
4.973,10.567,2.32,6.664,11.436
7.337,8.275,4.185,10.561,1.652
8.578,8.003,3.643,5.087,7.675
15.178,2.474,17.11,2.974,3.837
25.167,21.598,2.393,30.133,25.885
3.357,3.859,1.707,8.3,3.89
0.779,10.203,0.341,10.005,16.181
1.959,3.936,8.213,9.987,33.048
4.769,14.093,5.288,1.794,6.771
14.256,4.414,0.936,30.303,0.35
5.957,3.973,5.091,16.029,27.015
14.92,1.097,0.817,7.634,14.959
3.094,19.962,4.339,4274.401,19.138
0.188,11.458,11.315,3.622,5.772
0.767,0.194,0.921,23.263,0.353
4.583,22.715,7.753,11.595,16.459
31.962,8.81,0.712,8.331,7.597
3.655,3.337,1.024,5.195,21.788
19.906,9.877,0.718,28.318,9.402
9.308,0.646,19.117,1.376,2.341
18.051,21.8,7.771,18.168,8.118
5.307,10.182,3.487,8.932,0.899
3.585,15.692,2.656,26.738,14.304
1.167,20.196,1.588,1.354,0.634
4.959,34.635,1.175,23.831,15.177
0.522,52.01,2.811,14.611,4.092
3.817,7.199,6.585,4.001,8.893
2.409,9.89,7.614,1.578,15.137
7.888,6.895,2.1,4.234,0.969
1.921,4.206,1.378,5.71,0.316
3.425,37.413,15.159,2.588,7.713
3.334,6.466,24.016,8501.391,0.818
9.787,23.58,18.481,32.17,14.427
1.951,13.197,1.668,4.676,11.346
0.799,14.429,1.317,16.54,4.634
2.0,29.752,5.279,5.981,30.6
1.842,9.607,8.594,0.394,2.362
8.33,4.51,17.594,0.597,2.7
0.118,6.459,0.212,2.485,21.433
5.229,13.589,0.981,8.446,14.729
4.33,2.913,8.78,10.734,21.009
4.503,2.886,0.781,5.552,4.368
3.486,2.752,0.871,0.045,7.838
9.325,18.593,9.808,0.111,8.879
17.505,6570.836,0.392,5.221,8.04
3.289,3.001,0.283,4.83,13.373
4.027,12.477,10.535,25.202,2.737
0.198,1.904,1.327,9.674,2.978
20.532,23.834,15.685,20.503,31.446
10.385,3.081,0.268,0.355,9.03
13.561,6.855,27.135,4.89,2.923
10.072,5917.641,12.406,6.375,3.995
19.337,25.438,9.151,0.134,2.187
20.108,1.439,34.525,1.228,5.436
15.764,5.636,0.325,8.266,3.3
16.133,1.418,22.823,8.208,1.743
79.431,9.693,14.702,11.333,0.206
2.935,9.622,1.762,8.39,2.337
2.833,30.928,6.969,0.831,3.638
35.744,29.354,1.144,8.305,0.711
5.067,3.476,0.326,2.721,1.801
3.179,4.969,2.806,1.001,5.677
14.041,10.788,0.736,7.118,19.032
4.823,17.508,1.693,55.274,1.165
3.923,9.094,0.321,9.579,9.618
2.187,28.452,5.261,4.513,8.171
1.355,10.618,1.504,15.377,15.65
0.881,11.331,4.662,9.575,10.538
12.71,25.792,0.889,20.158,9.205
19.697,4.45,6.951,4.495,6.815
5.749,34.699,0.431,6.45,10.641
0.612,11.37,15.449,8.449,10.669
1.853,8.443,1.01,18.309,11.43
6.021,10.771,3.193,32.104,0.801
1.274,1.996,3.232,7.049,19.866
3.077,5.547,5.483,18.099,13.361
8.789,9.891,35.652,5.763,29.922
14.003,2.791,6.227,2.001,0.743
0.342,5.905,0.764,6.844,0.654
39.011,12.672,4.651,7.792,2.507
11.892,19.116,2.49,27.256,6.273
6.62,10.427,2.433,6.805,28.063
9.86,6.909,3.447,25.528,1.942
0.082,10.054,8.907,18.382,13.578
1.144,38.572,0.407,11.722,1.594
24.5,1.884,21.158,1.324,7.189
5.087,10.855,1.21,4.955,18.555
14.272,21.724,3.93,5.511,3.472
3.225,6033.362,21.34,1.015,9.321
2.059,17.757,11.306,10.074,0.933
15.952,0.273,10.311,7.011,10.429
23.435,30.612,7853.979,2.332,6.915
3.485,5.179,1.796,5.154,11.4
3.63,8.901,5.825,16.447,0.783
6.069,8005.935,0.766,8.313,15.179
1.382,11.425,9.987,3.304,2.33
6.761,0.624,25.696,5.442,0.442
4.325,10.614,11.479,7.093,9.145
29.183,19.232,3.419,14.606,4.149
19.877,14.487,0.704,14.89,30.318
0.878,6.803,36.972,2.277,0.982
7.036,11.396,3.539,10.859,16.953
1.299,10.149,5.211,7.246,12.125
4.109,5.157,0.265,10.537,0.228
0.24,19.564,7.177,1.597,2.4
11.385,5.913,0.589,7.625,11.253
4.584,14.671,6.801,24.564,10.058
4.072,21.355,2.325,7.405,11.998
4.727,3.616,3.894,12.999,12.652
31.912,2.289,21.703,3.143,13.703
0.484,35.151,0.455,5.219,16.912
2.766,29.966,33.05,2.617,11.63
1.946,15.158,5.664,6.23,6.734
8.884,6.548,61.433,11.039,5.455
3.451,2409.629,2.162,2.84,5.037
11.347,4.056,0.568,0.587,1.107
12.514,5.459,3.481,28.492,19.358
4.845,9.071,4.815,6.963,7.792
18.409,1.999,14.393,21.98,24.251
9.757,1.119,14.063,0.53,0.796
11.437,5.322,7.87,0.81,0.612
0.414,16.549,3.254,2.274,1.19
0.702,14.438,1.846,1.656,4.729
0.352,11.832,13.534,5.901,16.618
3.31,11.161,8.306,5.851,6.878
1.855,7.902,64.346,6.551,4.826
6.071,4.055,18.055,0.43,1.062
0.713,17.13,2.951,5.746,0.127
10.507,22.789,1.937,5.506,9.801
8.144,9.455,2.949,40.393,10.587
1.385,2.908,32.884,11.308,0.706
0.018,10.783,2.091,11.044,26.882
13.762,4.107,4.266,22.761,16.055
1.722,31.63,2.459,4.298,1.888
1.551,5.949,0.125,4.929,19.44
36.041,25.737,0.543,22.859,1.773
0.442,10.596,9.385,8.53,25.821
9.512,20.839,2.156,23.977,1.655
3.774,1.43,0.087,11.317,7.705
9.572,12.953,11.417,4.919,10.456
1.518,9.571,5.652,15.089,3.019
6.735,8.341,3.632,2.276,5.402
1.878,10.835,4.59,4.241,9.471
1.977,10.186,7.626,20.855,14.469
5.236,26.225,13.83,0.484,39.558
5.469,22.207,24.848,5160.137,5.816
0.455,11.796,1.39,3.403,0.214
1.728,16.221,1.103,11.854,3.051
3.755,9.728,23.479,0.398,0.77
3.556,7.5,0.398,4.263,18.614
10.246,5.151,11.471,0.288,8.073
35.064,2.62,19.039,10.106,5.931
5.261,5.929,8.699,7.619,11.559
19.238,17.284,0.906,9.831,11.301
41.865,28.202,4.498,26.811,8.96
9.742,22.983,0.172,12.159,10.872
1.893,2.461,1.263,3.538,1.245
9.342,1.003,7.187,0.338,5.461
0.075,16.793,6.211,9.133,8.912
2.301,25.026,25.682,3.402,5.629
11.814,2.006,2.193,3.971,2.586
2.511,24.072,5.711,18.989,3.372
15.637,15.551,2.195,23.226,0.328
17.484,9.364,0.949,8.889,20.107
11.232,24.964,0.701,0.645,2.242
4.883,10.356,5.648,36.388,4.065
12.545,18.134,6.469,9.699,6.961
9.72,30.511,3.478,1.162,0.427
3.481,17.042,4.366,12.004,1.136
2.255,8.283,4.33,22.393,5.136
6.259,29.425,20.995,3.724,8.844
1.666,4.472,0.595,16.596,30.628
4.305,15.627,30.639,3.528,19.056
9.185,4.774,7.185,21.408,19.211
9.361,8.053,0.232,16.301,39.471
2.045,2.873,2.217,9.613,9.63
16.536,1.834,0.304,6.068,5.725
4.377,2.601,2.364,19.657,9.541
0.197,8.119,0.335,19.395,0.633
6.884,6.418,2.407,7.81,6.58
2.566,12.017,5.013,8.893,7.38
18.576,13.347,4.196,20.542,4.925
4.147,8.777,4.489,18.848,1.659
2.446,9.666,3.066,12.338,30.105
3.392,18.556,2.443,1.573,1.969
24.186,3.698,10.474,2.923,4.649
6.195,1.673,0.869,0.931,11.986
3.309,11.571,4.697,23.988,1.632
0.995,2.837,2.346,2.08,3.133
2091.874,15.007,22.464,37.497,3.551
2.91,17.581,4.561,28.441,1.921
2.435,17.435,1.289,9.708,40.782
16.859,11.845,0.177,5.577,4.162
22.967,1.734,13.82,4.743,3.607
4.175,3.092,3.262,9.224,7.782
0.59,25.885,2.488,15.825,4.691
12.93,0.591,11.416,1.74,1.192
1.595,1.095,9.02,16.36,40.79
15.666,4.081,11.985,0.258,0.3
19.439,3.871,5.738,4.456,4.229
1.96,9.551,19.14,3.809,13.042
0.192,6.388,4.05,3.166,1.466
58.436,3.859,7.547,10.746,1.272
13.17,4.321,0.755,14.737,16.961
4.682,9.976,1.185,3.28,8.127
25.506,2.636,6.54,6.26,5.234
9.901,28.042,0.213,4.885,2.133
10.025,21.611,4.952,8.606,11.044
8.121,27.055,9.322,19.842,8.731
14.419,12.2,4.282,4.983,1.904
16.227,11.366,7.986,2.815,4.425
9.163,23.215,11.02,11.002,11.086
2.333,16.632,9.154,0.97,3.88
6.171,11.043,13.326,3.513,13.181
3.053,10.002,9.058,1.616,14.082
9.044,15.593,37.62,0.641,0.222
9.436,2.179,0.637,9606.194,30.805
1.197,9.912,4.791,23.03,2.161
25.568,2.054,15.996,6.155,1.986
