h2,ch4,c2h2,c2h4,c2h6
8.73,0.438,6.235,3.779,5.826
12.433,14.132,1.501,3.151,4.916
2.726,39.012,10.676,18.413,34.674
14.844,12.958,8.369,1.003,3.285
4.697,10.221,3.295,20.601,21.561
1.808,9.35,8.766,3.09,2.928
18.568,0.847,9.817,1.053,7.651
8.769,11.41,4.623,14.591,19.434
0.297,9.442,7.035,30.665,5.994
0.338,0.245,0.079,5.555,5.108
4.53,8.571,1.548,13.9,1.759
4.273,13.201,9.964,40.724,22.641
11.02,21.258,6.299,15.541,9.192
2.163,2.852,4.898,22.891,42.445
2.967,8.942,2.8,20.676,4.282
9.554,35.191,21.829,2.457,12.091
1.858,7.122,0.146,4.387,13.005
3.31,12.834,0.23,11.718,1.832
64.741,1.423,15.675,0.699,3.597
14.019,12.287,2.038,8.295,0.725
6.838,10.927,4.323,32.958,7.457
15.407,0.433,0.609,32.937,2.442
16.41,23.278,1.397,20.205,3.282
17.938,22.292,9367.375,5.05,8.589
3.641,1.919,0.815,4.096,0.468
1.538,3.774,0.691,0.741,9.054
2.198,16.119,1.228,3.765,21.127
2.965,12.096,0.695,4.242,1.161
4.298,15.705,6.282,1.862,5.897
2.073,7.493,1.77,1.562,24.783
1.456,60.646,12.448,4.226,0.613
8.574,8.352,5.081,22.376,16.367
0.963,9.033,8.754,14.132,9.392
8.536,31.611,4.248,12.572,7.662
0.697,5.848,9.026,7.985,20.864
1.258,9.61,8.225,12.841,1.658
0.299,1.504,0.909,2.75,2.161
28.718,9.198,24.923,0.595,0.304
4.116,0.874,10.351,0.596,2.061
0.173,3.836,1.967,9.308,2.199
15.373,13.029,7.457,8.688,8.189
8.11,47.451,19.97,7.952,0.09
25.015,8.843,13.281,1.549,3.104
5.028,33.196,0.731,1.355,16.355
7.949,21.91,18.308,10.023,37.341
7.986,29.464,4.842,2.758,9.304
1.207,27.334,7.589,6.717,17.85
0.971,3.132,6.156,9.262,24.359
11.306,15.815,2.242,17.097,19.369
6.227,1.676,0.565,0.911,20.511
0.587,14.478,21.928,7.234,34.739
3.201,27.429,0.373,12.148,18.16
2.877,2.005,7.219,1.421,6.409
2.701,15.024,3.518,2.016,8.74
2.752,8.038,3.26,2.707,7.495
3.575,9.195,3.016,0.997,6.573
6.103,4.266,24.403,6.536,0.527
14.266,0.311,8.168,0.428,5.25
5.374,8.764,4.97,1.964,2.12
2.773,7.739,20.497,3.052,15.583
6.019,10.566,2.58,13.716,15.997
0.477,12.283,4.246,6.456,6.983
12.608,37.507,8.493,6.726,8.918
7.268,0.923,6.522,2256.488,10.805
48.78,7.447,14.289,18.892,14.194
45.077,5.846,0.959,0.462,25.539
9.174,13.913,1.551,5.006,8.749
40.06,18.636,0.486,4.532,30.177
3.102,4.271,2.51,4.523,7.676
7.682,42.308,14.694,6.462,6.701
1.166,36.4,11.382,29.842,13.27
8.803,17.927,5.654,3.967,1.715
6.25,21.483,16.405,22.764,1.283
1.576,5.749,0.237,18.723,5.823
4.669,31.36,9.313,3.573,1.439
9.442,6.885,2.788,24.997,11.592
3.819,5.542,0.917,31.007,8.458
19.066,0.64,9.536,3.316,1.718
1.644,10.412,5.653,11.123,39.489
5.101,27.397,0.368,11.44,43.3
1.014,66.884,0.433,1.672,20.128
1.725,2.944,0.924,8.226,37.362
3.972,9564.656,22.588,10.984,2.989
27.221,0.425,14.288,2.485,6.608
15.341,15.527,15.338,5.638,9.7
22.047,3.906,0.256,5.208,17.115
1.637,11.726,13.324,1.125,11.09
7.278,8.817,1.104,5.337,4.433
17.095,0.833,2.448,2.274,0.294
4.522,3.616,1.991,9.38,5.339
0.375,2.556,2.646,13.433,1.777
7.575,6.708,0.706,5.187,11.497
1.768,9.503,1.338,6.623,7.609
21.391,4.007,16.875,0.133,10.288
4.397,16.282,9.08,4.758,6.54
3.477,12.301,9.413,1.332,3.662
11.44,1.794,0.792,6.81,2.337
6.362,38.063,2.715,2.949,2.36
25.967,17.06,3.467,15.988,1.04
12.191,0.324,0.879,2.126,3.418
4.563,16.385,21.94,2.778,26.711
7.009,15.321,5.564,7.523,5.397
4.081,13.809,7.299,5.621,4.424
3.56,8.307,3.866,22.842,12.384
0.822,31.226,4.835,9.389,0.028
3.541,9.545,0.895,0.074,4.037
6.83,28.071,21.167,9.167,3.79
25.519,23.046,14.918,1.76,5.437
10.433,27.808,19.592,7.303,52.955
3.216,94.731,0.953,14.01,0.05
3.664,16.861,10.197,4.927,0.272
14.079,22.772,0.72,8.046,3.591
0.755,26.077,3.143,10.224,12.01
1.877,7.788,5.56,15.83,20.967
5.917,4.568,2.131,20.742,6.663
12.696,5.746,5.94,0.017,0.489
1.777,7.658,9.746,10.416,36.946
51.631,2.01,3.605,2.916,1.027
3.627,18.134,0.973,3.151,17.915
21.302,5.613,59.695,1.336,1.015
5.021,6.034,0.239,2.811,22.563
3.768,19.417,1.439,15.61,33.033
4.881,0.466,7.884,1.638,0.481
1.801,7.074,0.886,6.746,4.681
7.583,2.593,0.776,18.625,14.628
33.1,1.064,3.766,5.443,0.286
2.988,7.289,9.349,0.749,12.984
19.631,4.38,6.563,0.637,5.725
2.184,9.292,6.366,0.15,6.751
17.46,0.559,7.398,2.132,0.57
0.674,0.616,15.27,1.924,3.969
15.324,3.777,0.546,8.889,11.112
16.12,17.454,1.21,20.215,6.877
6.348,22.739,21.748,2.216,15.48
14.394,0.546,4.038,9.843,5.183
17.611,18.65,0.178,0.814,20.071
0.179,31.756,3.293,2.773,24.328
3.839,20.075,0.583,8.918,9.511
23.302,16.277,5.636,3.105,0.535
20.585,25.233,2.997,14.174,2.558
3.802,5.403,8.192,3.369,8.501
11.582,6.749,17.01,3.384,13.666
2.874,38.648,1.464,1.034,16.652
8.137,12.231,5.526,2.029,9.396
28.137,1.184,1.051,2.611,4.62
5.626,7.483,0.95,17.021,0.08
1.442,5.97,6.683,1.588,6.461
0.69,32.788,4.564,0.835,1.639
0.972,5.58,4.659,33.037,3.395
20.981,4.61,0.975,23.363,2.341
9.775,2.656,1.032,12.592,3.441
11.458,4.211,0.339,11.909,17.653
7.747,12.114,0.798,1.534,32.556
2.936,30.59,17.637,3.844,22.119
14.959,13.956,3.943,34.336,2.996
2.002,16.267,6.022,10.892,7.212
0.92,9.782,4.857,2.466,9.979
13.83,40.702,10.481,14.869,30.566
0.901,4.681,5.761,52.487,6.256
14.42,14.008,0.268,1.803,0.369
25.434,35.918,0.213,4.157,15.427
9.989,0.067,34.275,3.992,1.229
14.275,23.568,6.081,6.731,8.076
1.375,27.074,12.221,20.769,23.593
20.96,0.383,23.493,6.823,3.49
1.043,10.974,5.053,22.424,9.692
4.799,19.564,10.75,17.347,15.646
4.242,7.93,4.833,2.374,4.695
5.795,4.351,0.08,30.26,7.403
0.821,9.632,3.386,7.503,29.552
7.237,43.85,7.993,1.027,1.8
1.459,15.32,3.912,5.873,1.795
1.517,6.665,0.669,4.437,1.291
7.574,11.508,1.827,7.578,5.276
1.311,8.226,3.558,12.857,0.245
10.723,3.232,0.562,16.066,2.705
0.51,3.463,1.483,68.423,1.025
15.534,23.103,8.238,23.286,2.996
1.817,24.027,15.158,28.816,15.029
11.078,7.006,0.654,0.24,2.25
42.911,34.141,0.709,2.626,3.589
5.044,10.375,2.328,23.791,6.495
14.032,19.877,2.089,0.388,15.706
1.548,7.725,1.088,5.408,1.208
3.108,20.391,37.963,2.118,13.216
13.711,0.041,3.073,3.004,1.745
15.221,6.415,4.206,20.37,10.94
7.13,19.643,4.214,3.696,1.49
21.243,2.226,5.996,4.7,0.283
11.145,11.426,3.459,7.847,1.735
5.089,7.328,1.972,24.589,9.933
6.508,22.053,10.603,6.59,10.783
3.344,5.477,17.948,1.174,1.003
2.346,18.326,3.824,15.232,6.164
1.103,13.038,1.22,1.017,11.854
2.447,32.674,12.853,19.249,0.51
0.132,3.027,0.98,12.618,4.586
5.842,17.519,5.718,3.626,2.626
6.793,33.584,15.034,5.076,3.86
2.901,9.946,8.199,40.077,5.845
5.767,35.463,1.477,16.709,0.559
3.438,9.259,8.22,8.158,17.643
1.364,22.34,3.546,0.122,3.985
6.776,22.036,3.638,15.173,8.169
3.444,22.281,7.831,0.755,3.728
35.899,40.225,1.298,18.036,2.022
15.534,2.36,0.399,3.925,17.888
0.766,59.694,33.75,7.376,3.214
1.256,20.018,5.33,0.845,3.345
7.947,3.674,0.622,10.34,4.017
1.855,8.765,1.813,16.694,5.346
3.118,3.139,1.368,13.913,0.193
10.134,29.282,14.457,18.875,3.151
3.89,11.105,7.225,7.339,7.254
10.653,14.648,8.695,2.941,10.936
1.474,10.623,5.518,19.406,3.007
25.242,37.002,7.773,8.937,18.926
0.75,22.036,13.555,2.392,4.621
3.229,4.36,3.424,0.204,1.347
5.415,9.774,0.539,2.782,0.735
15.694,15.862,0.833,15.468,4.345
4.32,21.431,35.717,4.19,20.923
9.329,16.341,4.629,2.154,7.206
1.052,6.325,0.023,0.493,1.369
6.901,28.152,8.181,16.961,23.461
2.165,28.277,7.23,42.692,0.938
3.674,26.448,1.296,32.666,2.163
4.183,2.632,1.147,7.508,4.329
12.057,2.126,37.838,3.604,2.443
13.283,38.455,5.522,3.627,14.696
3.296,6.999,4.989,18.414,13.403
10.767,30.159,2.658,3.997,12.217
0.067,6.828,3.895,2.04,4.385
2.629,1.155,15.693,4.961,1.208
14.583,7.03,20.764,1.397,1.988
0.983,30.997,1.259,0.675,8.859
3.525,17.893,11.75,0.887,4.227
4.7,8.95,1.35,1.041,9.847
1.041,21.552,8.205,4.793,32.804
0.705,38.415,25.185,9.731,5.763
2.195,0.59,0.051,1.802,3.512
2.721,10.146,6.27,2.275,3.034
3.183,1.239,0.629,12.477,15.473
5.876,2.333,0.059,2.175,0.925
0.513,25.336,12.733,0.463,35.23
43.706,29.972,5.926,38.974,2.7
0.913,25.644,14.3,17.15,10.051
4.216,9.01,4.363,11.003,15.525
56.417,0.685,18.062,5.537,12.482
1.523,16.308,15.904,9.582,13.19
1.876,13.105,10.665,4.711,5.713
12.58,2.047,1.012,0.777,6.613
0.438,13.025,15.324,1.665,4.233
2.525,13.662,10.565,16.723,0.278
11.275,2.008,7.195,2.481,1.778
2.896,4.862,8.004,8.194,17.483
0.872,1.949,0.175,1.622,8.5
1.647,4.449,4.4,9.361,6.261
16.057,29.385,2.005,11.221,16.178
3.374,26.969,1.833,15.562,0.998
9.502,0.685,25.024,7.279,0.67
4.202,9.924,2.576,2.706,6.086
12.784,12.744,2.492,4.831,2.692
0.498,8.26,0.591,2.54,4.907
4.17,34.244,0.598,9.012,3.451
1.862,8.743,3.941,15.884,1.445
35.426,10.903,11.611,0.592,5.193
1.635,15.354,10.272,2.513,5.096
0.549,10.865,5.721,17.832,5.67
1.813,3.564,1.338,8.757,10.558
6.502,25.992,2.375,3.199,21.32
2.777,8.344,3.235,1.586,8.656
41.76,1.297,3.043,4.611,3.149
1.354,10.344,15.313,4.674,10.993
4621.755,26.136,3.568,0.395,0.791
0.178,10.567,1.048,3.711,24.931
5.29,1.271,0.816,5.137,2.764
1.085,13.2,6.582,8.674,3.697
3.467,24.259,3.385,0.076,2.144
4.088,25.825,2.259,0.964,0.458
0.556,2.645,1.724,53.548,6.407
22.246,5.655,6.931,5.071,3.928
6.295,32.654,2.676,4.591,5.965
6.749,6.134,0.826,5.986,3.756
1.032,10.635,9.555,6.104,14.563
18.515,21.763,1.524,4.083,2.402
2.102,25.638,12.34,12.02,3.194
14.923,43.24,20.107,3.548,25.414
12.812,12.927,1.502,37.085,2.796
3.492,9.38,2.098,17.466,3.958
22.09,12.78,0.548,24.181,3.213
10.981,21.031,20.41,4.381,11.413
11.63,8.169,0.176,1.75,1.203
28.42,0.687,3.717,8.352,2.759
15.819,0.533,8.636,5.443,0.79
15.17,3.625,0.983,3.674,5.62
6.231,3.994,1.036,1.132,2.402
1.869,10.717,4.424,2.367,2.871
11.525,68.434,11.329,17.374,1.532
5.363,11.963,5.088,1.042,8.438
6.951,38.493,6.001,6.199,2.187
2.57,81.766,12.625,13.594,7.009
5.824,4.95,3.731,6.154,6.031
5.866,7.561,2.705,9.027,13.315
8.913,20.438,2.865,38.038,6.073
5.607,22.391,12.98,2.805,9.267
38.606,0.778,14.977,12.871,1.81
12.824,7.336,0.733,23.664,10.576
5.371,3.283,0.11,31.993,41.556
11.018,9.518,1.261,4.088,4.783
2.557,17.359,1.253,7.777,7.658
4.06,19.98,0.572,6.546,14.251
40.065,3.415,3.229,6.278,3.379
22.124,1.72,6.13,6.601,4.903
0.519,3.333,6.089,11.006,15.83
4.676,27.94,19.43,5.419,5.853
5.006,35.392,6.348,9.144,22.129
8.151,30.47,0.969,0.641,4.892
0.994,12.101,7.03,8.389,1.955
5.799,5.294,0.61,7.89,8.659
16.032,25.778,7.634,13.475,2.185
1.699,0.797,14.759,1.724,1.583
3.281,9.645,6327.16,25.35,2.215
7.239,10.721,17.287,10.139,21.16
7.018,2.863,0.342,5.697,2.306
3.362,4.203,3.041,7.342,6.493
9.814,37.387,7.471,0.772,0.609
1.216,18.692,14.864,16.455,10.68
1.253,13.514,16.397,6.023,8.678
8.037,8.726,1.731,12.329,0.2
0.226,9.992,6.745,1.014,21.844
8.011,21.718,19.144,4.486,10.149
1.501,20.05,12.943,0.487,2.172
6.267,21.568,1.285,0.124,9.566
5.866,3.529,1.768,13.087,1.427
2.382,0.049,16.925,1.952,1.079
2.104,20.04,12.332,12.51,7.332
37.788,1.104,11.172,5.615,2.8
4.332,8.884,6.894,1.12,14.111
0.142,16.072,3.146,0.591,8.229
6.108,11.593,2.015,6.581,0.997
1.118,5.503,1.469,9.904,0.569
8.86,1.454,13.394,3.431,1.257
6.809,13.596,8.703,1.826,3.193
3.224,27.087,2.703,15.45,6.196
10.547,5.479,0.24,11.333,21.759
0.708,8.125,7.05,27.83,26.748
6.516,8.58,4.505,7.586,5.858
49.697,9.785,8.006,11.407,6.957
36.166,5.264,5.348,14.37,3.898
0.933,0.519,0.426,5.952,16.678
0.327,6.359,23.867,1.569,15.892
7.492,14.043,1.663,2.112,21.014
2.924,3.264,26.889,4.069,2.285
4.018,9.154,1.076,3.082,1.081
5.112,3.953,0.01,5.973,9.403
12.897,2.485,36.329,0.538,1.111
6.396,9.141,7.774,4.612,8.743
6.363,5.998,0.053,3.019,6.162
13.731,19.06,7.997,4.214,6.95
3.211,4.019,1.936,14.967,7.877
5.601,12.859,3.605,13.416,3.465
13.633,18.025,13.034,5.905,14.151
9.436,0.537,9.204,4.169,1.35
9.151,15.859,5.684,11.854,0.928
0.447,39.667,5.176,0.977,0.672
19.5,15.325,14.693,5.075,9.215
0.22,2.162,0.83,6.783,1.938
1.554,0.425,38.966,3.876,3.161
1.918,14.265,8.252,14.44,8.438
1.96,16.99,4.344,6.075,1.216
11.322,38.453,15.291,7.217,29.351
1.743,7.549,19.649,5.57,33.822
14.457,6.542,1.915,32.359,2.224
13.269,13.997,2.859,4.531,7.868
6.593,4.549,1.076,8.872,26.065
17.778,5.427,13.787,12.564,15.741
6.605,12.565,4.236,3.128,4.804
1.412,20.254,18.593,3.373,18.353
8.529,7.378,1.284,14.923,1.121
0.78,31.316,0.323,19.856,6.401
23.611,21.57,5.955,0.569,1.279
5.13,7.722,2.25,1.009,3.135
15.05,19.478,1.555,9.717,16.025
3.422,4.173,4.127,19.076,16.653
11.061,34.357,0.611,7.376,45.946
0.52,5.619,6.314,7.407,3.994
57.387,1.28,3.768,5.427,0.848
17.775,3.293,14.242,0.051,4.808
6.727,19.23,18.745,1.085,7.452
5.992,8.903,10.809,7.171,16.039
17.833,2.028,0.028,32.33,4.698
0.409,10.956,0.87,1.666,15.124
33.771,29.903,0.318,2.369,0.018
5.162,7.748,9.677,24.406,31.386
6.377,36.526,6.01,20.589,4.891
5.372,2.39,0.291,3.742,11.211
1.557,3.769,1.88,8.924,19.585
4.949,7.048,6.224,4.655,9.214
2.456,0.657,0.286,6.047,4.647
1.137,18.578,5.509,16.142,26.167
12.184,43.723,6.34,7.186,5.107
4.61,3.062,8.083,13.818,21.793
8.827,6.942,1.734,6.823,9.583
8.3,16.897,8.528,3.57,18.065
31.953,1.256,0.737,6.972,2.846
13.716,16.705,8.991,8.636,6.604
7.857,11.095,5.803,2.284,2.977
6.979,17.198,0.787,23.128,7.964
8.371,29.279,18.339,2.224,15.374
5.663,2.084,14.173,1.915,2.603
0.469,0.846,40.934,5.433,1.177
6.291,13.38,0.822,5719.103,3.252
16.406,6.325,23.59,2.108,4.025
11.426,1.205,0.301,6.808,0.018
11.002,22.316,0.159,1.172,11.416
2.863,5.113,8.399,3.114,7.621
5.346,24.474,8.423,0.475,62.616
2.903,19.693,15.709,1.846,4.292
59.588,6.423,53.841,11.806,16.894
0.606,0.016,15.248,0.507,0.808
10.604,28.677,23.736,1.306,25.859
13.853,14.257,5.81,5.995,11.618
1.302,52.888,5.687,1.853,18.663
4.082,19.594,9.095,6.296,17.778
4.346,6.138,5.005,20.363,16.712
31.709,15.599,34.106,0.862,0.987
6.759,5.067,0.538,0.876,10.607
0.788,11.118,4.854,6.056,0.958
16.117,3.172,6.012,0.666,3.826
35.666,5.159,14.085,3.104,0.064
1.698,11.986,4.183,2.357,0.379
4.76,5.959,0.212,7.582,7.401
4.221,16.555,1.376,2.169,18.236
28.503,22.532,10.197,1.483,4.683
13.569,28.509,1.09,15.0,1.44
1.287,5.601,12.749,1.47,9.372
31.975,1.813,4.605,24.813,6.787
1.098,25.83,2.375,3.634,2.085
42.975,4.813,32.398,0.882,20.478
6.463,26.724,12.133,13.242,2.336
16.296,10.351,2.924,39.282,15.161
3.669,15.109,12.35,0.755,4.501
6.91,10.396,0.673,17.712,14.713
1.261,4.735,4.487,7.472,8.599
2.213,4.708,3.643,2.483,8.843
2.018,10.167,2.975,0.807,0.97
32.161,3.916,2.461,4.178,0.112
3.744,51.525,3.478,2.207,5.389
40.509,9.398,4.759,0.312,1.836
24.676,15.385,17.192,2.715,9.624
3.796,9.433,0.418,19.063,11.376
6.371,8.271,3.871,3.734,14.666
19.876,12.38,3.155,24.128,12.188
3.33,2.104,21.376,6.271,1.349
1.472,5.657,4.613,12.551,2.289
6.271,23.007,15.362,13.619,10.442
0.321,17.054,21.366,0.412,2.431
3.847,32.688,1.905,0.149,16.023
1.322,4.165,0.96,6.048,16.246
17.587,0.045,10.871,3.178,6.249
69.902,2.154,0.111,21.355,4.908
5.236,21.094,8.237,31.742,11.731
0.711,7.756,1.612,1.334,21.025
2.09,11.002,1.839,6.702,20.447
8.743,10.607,0.355,2.192,1.638
27.409,20.425,7.15,0.279,0.669
10.547,7.965,5.06,14.491,12.246
6.205,10.956,12.213,4.418,20.083
1.957,15.248,5.467,25.782,9.556
5.311,5703.479,7.602,14.172,19.809
2.703,11.249,9.917,7.268,10.839
13.836,36.453,1.291,4.16,14.605
20.436,12.594,0.715,35.893,11.043
26.666,32.373,8.953,9.443,0.79
4.738,66.665,12.267,3.64,7.551
1.467,10.083,9.338,42.132,10.439
0.212,9.221,0.859,3.23,0.98
4.0,41.848,25.677,3.534,1.839
14.474,32.393,5.83,1.762,3.532
39.729,8.688,7.404,2.748,1.934
24.688,2.498,24.419,3.744,0.613
0.225,15.114,12.195,7.152,21.785
1.819,11.431,3.759,24.917,0.044
14.837,9.048,36.903,1.924,4.259
2.69,2.825,0.389,3.715,1.47
3.412,10.901,1.977,0.835,7.027
3.544,13.852,1.415,10.767,9.598
13.185,1.15,0.162,9.365,10.673
2.908,14.594,2.061,7.732,1.745
5.647,13.478,8.262,7.369,1.806
10.757,33.181,6.654,2.298,2.932
9.372,21.073,5.295,16.572,11.14
10.148,2.219,7.573,10.654,11.118
6.283,2.191,36.05,5.788,4.016
2.824,11.158,4.658,16.437,1.952
4.392,7.222,0.276,0.394,3.09
3.191,23.974,10.939,8.54,11.742
1.207,17.746,7.583,0.144,7.179
2.699,1.115,0.325,13.621,5.01
12.009,12.256,5.165,13.04,15.182
4.446,36.421,17.667,19.931,5.63
5.938,1.704,27.143,2.105,0.306
9.58,14.134,3.552,4.182,6.368
15.559,15.459,0.922,6.374,3.952
5.056,5.353,2.565,8.858,13.84
1.453,12.067,0.231,3.5,3.14
51.393,4.79,1.454,0.293,1.677
27.515,1.227,17.098,10.426,18.741
9027.885,2.827,10.766,28.982,6.424
14.384,33.104,7.703,1.331,4.373
7.921,3.644,32.011,2.049,0.303
3.092,0.581,21.742,2.276,0.346
21.625,5.513,30.751,0.605,4.57
7.103,64.087,15.073,3.788,10.3
5.008,8.74,1.885,3.009,4.385
7.105,26.031,18.976,7.49,3.608
0.456,18.606,1.85,26.105,2.371
1.325,6.677,2.26,8.228,9.907
0.304,10.216,1.281,7.179,18.709
0.792,18.759,4.752,5.245,20.983
29.627,4.837,33.149,1.557,2.157
2.536,13.007,4.876,13.989,14.265
13.693,0.223,34.712,5.82,4.049
14.512,5.195,14.362,6132.571,31.887
5.902,21.76,16.846,33.934,18.097
3.271,17.649,22.099,0.612,7.347
0.23,30.625,3.406,2.602,10.441
6.425,2.418,32.005,0.803,3.365
5.544,13.643,3.074,12.137,1.554
3.425,0.912,0.658,0.178,18.766
25.844,6.954,33.085,4.21,0.202
15.373,7.767,4.792,2.46,2.256
8.698,46.408,18.75,16.258,3.218
2.005,8.957,2.382,12.074,28.759
16.956,43.581,6.225,12.989,6.568
5.609,9.08,24.934,2.711,0.245
17.432,9.215,0.574,9.166,10.88
6.634,2.838,3.607,24.709,32.424
17.187,0.147,18.454,8.604,0.903
0.984,1.343,41.978,11.578,3.443
4.885,14.681,2.544,17.368,10.307
1.238,1.898,0.963,19.39,0.836
11.706,11.174,2.697,6.531,13.219
6.481,13.799,9.319,1.532,8.397
1.23,14.107,0.631,3.565,9.0
4.999,22.489,9.844,4.159,41.724
3.177,14.116,3.958,13.813,5.534
1.12,9.441,2.384,0.924,2.563
12.702,0.842,0.195,5.773,8.008
4.256,7.213,0.662,15.2,29.379
0.614,1.057,30.295,1.864,8.657
2.671,13.228,0.082,0.053,4.756
20.16,2.658,3.254,0.898,3.022
0.802,24.902,22.683,6.604,19.078
9.434,30.641,2.948,1.313,3.565
4.296,14.149,4.425,0.422,1.185
4.264,16.632,9.999,10.036,6.006
20.577,27.306,3.649,4.861,21.807
1.115,33.003,38.845,5.433,26.892
14.51,19.08,10.552,10.877,20.626
40.695,0.502,2.71,1.25,3.262
3.808,4.763,2.864,3.07,2.836
7.81,23.128,4.388,36.148,9.702
2.308,10.454,21.231,2.211,13.995
14.466,31.908,13.887,6.036,19.071
43.457,2.805,19.746,6.363,13.798
20.001,1.753,4.345,9.121,5.537
18.052,12.375,0.196,10.042,26.505
32.987,3.973,9.504,0.988,7.575
15.741,9.016,40.226,0.792,7.306
17.502,0.311,0.203,11.412,0.896
12.696,10.908,0.896,1.139,11.575
16.091,1.11,8.5,2.386,6.12
16.551,8.294,0.667,10.529,14.548
19.262,1.268,21.879,11.225,24.368
0.956,10.21,5.377,5.746,1.958
6.162,2.121,7.126,19.9,34.421
4.413,18.583,1.438,1417.122,4.766
14.783,13.245,6.353,8.797,5.004
3.035,19.88,6.708,7.064,1.341
29.787,2.301,29.48,7.709,4.935
6.977,29.627,3.574,4.279,25.127
15.342,14.754,4.977,16.523,2.054
31.916,11.401,18.454,0.701,5.939
7.72,12.725,19.014,11.437,18.348
0.468,0.002,0.588,26.608,30.019
28.046,18.543,1.383,9.829,5.557
0.43,5.135,7.885,1.282,10.718
12.764,2.792,19.221,4.906,17.892
2.406,44.339,4.703,23.308,5.561
0.686,0.912,22.031,0.38,17.376
1.034,3.599,28.177,2.989,2.378
9.293,8.654,55.049,1.604,0.184
5.443,1.564,13.67,3.941,1.053
0.622,15.716,3.764,9.455,6.723
1.535,18.593,17.451,16.235,15.334
1.104,4.763,1.061,3.761,0.197
1.711,3.472,1.543,10.757,11.596
2.393,5.02,1.735,2.602,0.504
7.373,11.621,1.227,5.723,10.34
5.406,17.499,9.029,9.483,28.45
0.964,18.614,6.943,35.091,9.904
1.088,30.558,3.941,0.004,13.083
5.727,16.787,2.927,0.267,2.025
0.284,10.006,10.748,16.09,7.082
62.627,5.635,10.16,13.611,0.523
3.016,22.328,11.706,11.1,5.768
1.738,20.255,17.919,10.112,1.404
1.39,23.726,8.218,17.128,0.585
1.454,6.716,5.355,7.841,6.584
9.532,16.886,6.228,24.947,6.589
8.155,55.038,2.829,0.813,1.396
2.587,15.589,5.214,11.741,3.364
3.472,13.794,2.752,7.009,15.34
13.38,19.298,2.934,17.993,2.391
1.351,17.708,1.797,10.936,2.171
2.713,24.976,23.475,6.87,22.54
35.516,45.249,5.626,17.375,11.766
7.941,0.618,52.683,0.36,7.345
6.56,4.294,4.717,15.09,19.375
3.472,19.37,7.194,24.165,16.47
0.058,5.545,0.895,7.061,2.301
1.929,0.147,32.945,2.168,2.93
6.151,17.909,8.402,42.086,1.649
4.334,3.783,0.12,7.872,4.047
2.146,12.065,8.84,8.016,11.743
4.646,11.628,4.039,0.657,4.058
8.152,5.092,4.768,15.108,18.181
1.01,16.807,28.612,0.152,26.221
11.023,22.168,0.114,0.563,9.065
5.577,36.9,23.647,7.054,13.333
3.096,0.07,0.685,17.179,0.443
16.942,6.095,0.502,25.49,6.316
2.071,4.542,4.146,2.593,6.318
0.274,3.228,11.386,11.425,38.207
1.95,10.713,5.441,2.214,18.938
0.759,4.215,2.598,4.433,5.733
8363.659,96.143,5.073,6.497,34.704
17.089,1.859,26.205,9.091,3.419
7.401,23.68,1.855,19.213,40.088
9.723,16.436,5.983,2.048,7.118
0.665,16.868,10.322,1.841,37.327
0.007,29.714,3.328,15.051,22.514
0.863,0.821,3.536,5.769,11.044
5.668,38.146,5.934,0.828,6.222
4.305,5.79,1.101,33.618,7.174
7.859,7.817,1.356,26.606,0.115
1.782,31.478,7.48,8.28,12.488
24.34,6.457,0.347,0.594,18.235
30.349,1.875,6.172,0.683,2.447
11.827,0.957,0.542,22.111,3.962
39.973,1.932,7.374,19.894,7.879
0.261,6.694,7.525,7.794,27.346
2.8,5.12,0.474,17.498,4.736
12.323,3.292,9.814,1.52,2.602
3.181,11.68,11.677,4.987,11.75
14.928,15.46,0.097,31.382,5.009
6.686,0.926,19.618,0.989,3.307
0.504,15.927,12.689,0.134,1.092
4.009,61.932,1.664,22.988,7.062
0.201,6.543,1.804,6.846,0.836
3.225,5.536,2.4,12.24,0.07
22.613,14.196,30.589,0.053,0.772
1.344,7.59,4.279,1.179,11.29
0.318,16.862,9.065,20.992,1.11
5.555,5.809,3.552,17.898,4.051
6.372,4.066,0.034,1.773,7.302
5.653,0.478,0.065,14.789,5.779
1.533,11.133,2.633,1.121,0.021
3.892,0.506,0.967,1.478,7.503
13.076,10.332,5.938,27.379,10.198
11.577,2.342,9.714,2.435,1.023
1.424,5.205,3.625,13.776,17.239
24.198,1.633,0.414,1.159,17.817
2.809,14.554,4.796,12.355,6.59
5.911,6.586,4.58,20.486,12.583
9.316,0.623,10.088,7.977,13.603
1.498,13.95,8.357,23.719,2.159
5.04,32.27,4.202,13.625,3.046
6.758,15.948,9.941,0.653,4.616
11.901,10.118,12.364,0.09,1.17
16.7,0.14,2.385,5.466,1.843
35.369,0.486,3.84,4.73,2.414
1.117,11.36,6.095,4.943,11.374
10.299,15.393,10.641,3.679,5.291
1.005,7.307,2.467,55.835,3.01
0.623,1.686,0.648,10.141,3.208
6.296,17.502,16.941,2.617,17.07
11.923,20.178,6.102,8.795,34.64
12.341,0.433,11.351,2.246,3.04
6.535,0.117,51.22,10.123,10.062
5.011,27.9,5.176,2.165,23.705
18.826,2.089,12.92,1.328,2.721
8.543,15.425,2.761,5.5,4.991
1.525,10.548,8.358,2.577,3.813
8.389,14.232,7.792,18.452,16.356
11.392,8.226,0.011,44.484,8.194
